Site_ID,YearMonth,Month,Monthly_CBI,Monthly_Intercept,Monthly_R2,Monthly_n_hours,Monthly_CBI_flag,Extreme_Hours,Total_Hours,Extreme_Ratio,Is_Extreme_Month_0p30
95332236,2025-06,6,1.3204614325306478,-8.239456150285669,0.7611497917337361,720,ok,48,720,0.06666666666666667,0
95332236,2025-07,7,1.3285231381926559,-8.704406071101118,0.7522445449309028,744,ok,0,744,0.0,0
95332236,2025-08,8,1.2786421895038744,-7.3945439897354,0.760760672229802,744,ok,0,744,0.0,0
95332236,2025-09,9,1.1819392139059757,-5.353439461973906,0.8043136060709516,720,ok,0,720,0.0,0
95332236,2025-10,10,1.02449446280217,-2.2424591363678736,0.9027253316312817,744,ok,0,744,0.0,0
95332236,2025-11,11,0.9217520378894645,-0.162481951122599,0.8793811549734895,720,ok,0,720,0.0,0
95332236,2025-12,12,0.9197887494088672,-0.7866146759611716,0.8413642297498248,736,ok,0,736,0.0,0
95332237,2025-01,1,0.9241445190772457,0.9982043888353029,0.9125147066442113,288,ok,0,288,0.0,0
95332237,2025-02,2,0.947314737681579,0.5446984743588708,0.8779648004318242,672,ok,0,672,0.0,0
95332237,2025-03,3,1.0129978525571353,-0.12045497647040726,0.9154813060374515,744,ok,0,744,0.0,0
95332237,2025-04,4,1.0136107892893975,-0.9559834670853355,0.907561154281201,720,ok,0,720,0.0,0
95332237,2025-05,5,0.9671705638252021,0.49050229435948367,0.8601702983824733,744,ok,0,744,0.0,0
95332237,2025-06,6,0.8512761877903849,2.9915239048332367,0.8042909224985542,720,ok,0,720,0.0,0
95332237,2025-07,7,0.7956677082984033,4.718135405483192,0.8134893386822996,744,ok,0,744,0.0,0
95332237,2025-08,8,0.8567511314608569,3.295848215965723,0.8470829498398469,744,ok,0,744,0.0,0
95332237,2025-09,9,0.9085527353064132,2.1467748067248245,0.8635716741110143,720,ok,0,720,0.0,0
95332237,2025-10,10,0.9027718266737231,1.5322769399043352,0.9326759575508249,744,ok,0,744,0.0,0
95332237,2025-11,11,0.9486302098676098,0.09048419997335877,0.9160704861095719,720,ok,0,720,0.0,0
95332237,2025-12,12,0.9168896775564854,0.07837120851881885,0.8548904776254437,736,ok,0,736,0.0,0
95332238,2025-01,1,0.8545840139719252,1.748525299345923,0.8245996731826664,288,ok,0,288,0.0,0
95332238,2025-02,2,0.8821891350874369,0.7005164913255637,0.847495626835133,672,ok,0,672,0.0,0
95332238,2025-03,3,0.9765827189321038,-0.12304923750838448,0.9113869863926721,744,ok,0,744,0.0,0
