Site_ID,YearMonth,Month,SPI_Status,CBI,Intercept,R2,p_slope,n_hours,Macro_SD,Macro_Range,Macro_Min,Macro_Max,Micro_Mean,Macro_Mean,Site_Has_Extreme_In_Year,Pass_Min_Hours,Pass_Macro_SD,Pass_CBI_Filter,CBI_flag
95332227,2025-08,8,Extreme,0.4940577371966119,11.168983239799406,0.7140517768078217,7.206646144608968e-34,120,3.612598823733265,13.328962326049801,20.43685340881348,33.76581573486328,24.805729166666666,27.60152285893758,True,True,True,True,ok
95332227,2025-08,8,Normal,0.4966915769511073,11.147173481763053,0.6684950880401191,5.4709108549806845e-59,240,2.9628216513972703,12.31654167175293,21.79801368713379,34.11455535888672,24.8166015625,27.520958105723064,True,True,True,True,ok
95332227,2025-09,9,Extreme,0.4743797266232594,11.23674819041227,0.6237496505734154,6.089561517783773e-32,144,3.1942732994259595,13.052213668823242,22.154794692993164,35.207008361816406,24.395616319444443,27.739103065596687,True,True,True,True,ok
95332227,2025-09,9,Normal,0.4579032920602133,11.791452370866544,0.6773438133459245,1.2589955087294832e-42,168,3.310543084720256,11.510114669799805,22.3696231842041,33.879737854003906,24.271484375,27.254733085632324,True,True,True,True,ok
95332227,2025-10,10,Normal,0.7729679100411329,2.9567600120289406,0.9181932670822002,5.458005895480156e-262,480,5.561858416698476,21.880109786987305,12.731653213500977,34.61176300048828,20.58642578125,22.807758951187132,True,True,True,True,ok
95332227,2025-11,11,Normal,0.5442403102547144,4.8192487927517575,0.898251180289911,8.32344369044346e-168,336,5.358811245642615,21.643783926963806,1.622613549232483,23.26639747619629,11.455171130952381,12.193000432281266,True,True,True,True,ok
95332227,2025-12,12,Normal,0.5688053973137237,4.804158570222052,0.852269657286441,8.769032668851268e-31,72,4.865494202170282,16.547836780548096,5.798654079437256,22.34649085998535,12.58376736111111,13.677100863721636,True,True,True,True,ok
95332228,2025-02,2,Normal,0.5670202478135911,3.357080453221925,0.8710063593740183,7.530624355457842e-33,72,2.7094040249732214,13.644699573516844,-2.3128724098205566,11.331827163696287,6.184895833333333,4.987150619427363,True,True,True,True,ok
95332228,2025-03,3,Normal,0.834904770003546,2.4253827528966783,0.9288037227031379,1.0376419119871875e-193,336,5.4264216099584965,24.39234960079193,1.021112084388733,25.413461685180664,10.223353794642858,9.339952677133537,True,True,True,True,ok
95332228,2025-04,4,Normal,0.9297709657719989,1.8561940425348187,0.8846131986877063,2.7785640547433733e-226,480,4.302603202593644,23.04422044754028,3.813027858734131,26.85724830627441,17.70546875,17.046428949634233,True,True,True,True,ok
95332228,2025-05,5,Normal,0.9434209821163048,0.9777112247779698,0.8445088827466439,2.551035422326367e-127,312,3.4603102583526826,15.699188232421873,13.387964248657228,29.0871524810791,20.545172275641026,20.74096444936899,True,True,True,True,ok
95332228,2025-06,6,Normal,0.7800527150570542,4.792570854751382,0.7497590711327905,1.9687991771640492e-131,432,2.5952476446583663,13.183364868164062,18.157480239868164,31.340845108032227,23.60127314814815,24.11209131170202,True,True,True,True,ok
95332228,2025-07,7,Normal,0.6519039617050787,8.709252651825931,0.8022567852289133,2.410063452003292e-43,120,2.902404908751596,10.636091232299805,21.38469886779785,32.020790100097656,25.286848958333334,25.429506921768187,True,True,True,True,ok
