Target_Class,Target_Class_CN,Site_Month,Site_ID,YearMonth,Month,n_all_valid_hours,Macro_Mean_SiteMonth_AllValid,Macro_SD_SiteMonth_AllValid,Target_n_hours,Normal_n_hours_for_pair,Target_Macro_SD,Normal_Macro_SD_for_pair,Pass_Hours,Pass_Target_Macro_SD,Pass_Normal_Macro_SD,Pass_Hours_Plus_Macro_SD
Severe,重度干旱,95332244_2025-12,95332244,2025-12,12,736,13.673308477291595,4.958425551830839,0,216,,4.30712566149735,False,False,True,False
Extreme,极端干旱,95332217_2025-01,95332217,2025-01,1,288,10.921850557128588,5.083580236928944,0,0,,,False,False,False,False
Extreme,极端干旱,95332217_2025-02,95332217,2025-02,2,672,11.683076875550407,4.584711208626348,0,96,,3.865178365047022,False,False,True,False
Extreme,极端干旱,95332217_2025-03,95332217,2025-03,3,744,15.378106017907461,6.179776211504349,0,168,,8.198576497617145,False,False,True,False
Extreme,极端干旱,95332217_2025-04,95332217,2025-04,4,720,19.082241796122656,4.650550389367158,216,288,4.365451248368571,4.497365747736829,True,True,True,True
Extreme,极端干旱,95332217_2025-05,95332217,2025-05,5,744,21.372414230018535,3.5187042301924563,0,264,,3.5664912411564305,False,False,True,False
Extreme,极端干旱,95332217_2025-06,95332217,2025-06,6,720,24.794419662157694,3.023631919781727,24,0,3.185156563789242,,False,True,False,False
Extreme,极端干旱,95332217_2025-07,95332217,2025-07,7,744,25.467530904277677,3.143632438941689,0,144,,1.9093716735884412,False,False,True,False
Extreme,极端干旱,95332217_2025-08,95332217,2025-08,8,744,24.751334172423167,2.9826898822770684,0,384,,3.1561727585867487,False,False,True,False
Extreme,极端干旱,95332217_2025-09,95332217,2025-09,9,720,24.464279429117838,2.696390687138452,0,336,,2.670464658517501,False,False,True,False
Extreme,极端干旱,95332217_2025-10,95332217,2025-10,10,744,21.926217684181786,4.530796001028743,0,144,,2.694340667932649,False,False,True,False
Extreme,极端干旱,95332217_2025-11,95332217,2025-11,11,720,15.1862947040134,4.8134959534997135,0,624,,5.073895340694955,False,False,True,False
Extreme,极端干旱,95332217_2025-12,95332217,2025-12,12,736,13.20269292463427,4.389171189426762,0,696,,4.448535615243423,False,False,True,False
Extreme,极端干旱,95332218_2025-01,95332218,2025-01,1,288,11.650895154310597,5.296457857550566,0,0,,,False,False,False,False
Extreme,极端干旱,95332218_2025-02,95332218,2025-02,2,672,12.206924197042273,4.46024170439236,0,72,,3.0257051085855675,False,False,True,False
Extreme,极端干旱,95332218_2025-03,95332218,2025-03,3,744,15.693939992176588,5.7793420153162485,0,168,,7.377104191411431,False,False,True,False
Extreme,极端干旱,95332218_2025-04,95332218,2025-04,4,720,19.152977471881442,4.6188551942591145,24,192,5.05561169664194,4.3796185055663015,False,True,True,False
Extreme,极端干旱,95332218_2025-05,95332218,2025-05,5,744,21.380583752867995,3.373765001961351,0,504,,3.5527610758016936,False,False,True,False
Extreme,极端干旱,95332218_2025-06,95332218,2025-06,6,720,24.468871710035536,2.76447665216534,0,264,,2.157362158948675,False,False,True,False
Extreme,极端干旱,95332218_2025-07,95332218,2025-07,7,744,25.15642753724129,2.8883154577621024,0,144,,1.7675970195806185,False,False,True,False
Extreme,极端干旱,95332218_2025-08,95332218,2025-08,8,744,24.513709214425855,2.865443751442314,0,336,,3.114549643723243,False,False,True,False
Extreme,极端干旱,95332218_2025-09,95332218,2025-09,9,720,24.462063174777562,2.757292412365342,0,384,,2.7660452016642534,False,False,True,False
Extreme,极端干旱,95332218_2025-10,95332218,2025-10,10,744,22.635026165234144,4.234351774319348,0,336,,3.819377490333783,False,False,True,False
Extreme,极端干旱,95332218_2025-11,95332218,2025-11,11,720,16.302717245287365,4.902091771312128,0,528,,4.558411873367475,False,False,True,False
Extreme,极端干旱,95332218_2025-12,95332218,2025-12,12,736,14.132138959091643,4.480368821522426,0,736,,4.480368821522426,False,False,True,False
Extreme,极端干旱,95332219_2025-01,95332219,2025-01,1,288,10.94745140315758,5.348418608430845,0,0,,,False,False,False,False
Extreme,极端干旱,95332219_2025-02,95332219,2025-02,2,672,11.408729652475033,4.606591400103291,0,120,,3.73458442681346,False,False,True,False
Extreme,极端干旱,95332219_2025-03,95332219,2025-03,3,744,14.996367199446565,6.052401295280215,0,192,,7.889013959784395,False,False,True,False
Extreme,极端干旱,95332219_2025-04,95332219,2025-04,4,720,18.778096829520333,4.5667076631229495,48,192,4.330626318335733,4.404784594359113,False,True,True,False
Extreme,极端干旱,95332219_2025-05,95332219,2025-05,5,744,21.04312890575778,3.2961131092075706,0,480,,3.4220565596875443,False,False,True,False
Extreme,极端干旱,95332219_2025-06,95332219,2025-06,6,720,24.18770851559109,2.8085758271466137,48,48,2.673899457593098,2.441902351975861,False,True,True,False
Extreme,极端干旱,95332219_2025-07,95332219,2025-07,7,744,24.912197666783488,2.9165590167484488,0,216,,2.4665926497045967,False,False,True,False
Extreme,极端干旱,95332219_2025-08,95332219,2025-08,8,744,24.33451787887081,2.929888036373893,0,312,,3.045345004423252,False,False,True,False
Extreme,极端干旱,95332219_2025-09,95332219,2025-09,9,720,24.237266625298393,2.691623388171205,0,480,,2.7461596979417537,False,False,True,False
Extreme,极端干旱,95332219_2025-10,95332219,2025-10,10,744,21.983364966607862,4.646852672203431,0,744,,4.646852672203431,False,False,True,False
Extreme,极端干旱,95332219_2025-11,95332219,2025-11,11,720,15.214422414037916,4.936669578661229,0,240,,4.127611815353312,False,False,True,False
Extreme,极端干旱,95332219_2025-12,95332219,2025-12,12,736,13.566295283644095,4.442608123112838,0,720,,4.479498917815671,False,False,True,False
Extreme,极端干旱,95332220_2025-01,95332220,2025-01,1,288,11.621116768982676,5.37602012779021,0,0,,,False,False,False,False
Extreme,极端干旱,95332220_2025-02,95332220,2025-02,2,672,10.431207981636925,4.691768149534859,24,48,2.35441770861104,2.451141953926257,False,True,True,False
Extreme,极端干旱,95332220_2025-03,95332220,2025-03,3,744,14.08571211881535,6.519495381860264,0,120,,6.83472280215117,False,False,True,False
Extreme,极端干旱,95332220_2025-04,95332220,2025-04,4,720,19.069527492920557,4.525530160909401,168,240,4.362423094425614,4.430597708107617,True,True,True,True
Extreme,极端干旱,95332220_2025-05,95332220,2025-05,5,744,21.35154676950106,3.225748226369624,0,600,,3.1262485708319163,False,False,True,False
Extreme,极端干旱,95332220_2025-06,95332220,2025-06,6,720,24.605020798577204,2.6250728288357528,0,624,,2.6495367743039595,False,False,True,False
Extreme,极端干旱,95332220_2025-07,95332220,2025-07,7,744,25.436089313158426,2.6847816055876383,0,408,,2.7719001961622047,False,False,True,False
Extreme,极端干旱,95332220_2025-08,95332220,2025-08,8,744,24.920232239589897,2.7046832056964627,0,360,,2.774038042898192,False,False,True,False
Extreme,极端干旱,95332220_2025-09,95332220,2025-09,9,720,24.975678083631728,2.6926704571312707,0,312,,2.7091887006952295,False,False,True,False
Extreme,极端干旱,95332220_2025-10,95332220,2025-10,10,744,22.348580926977178,5.3112232182378545,0,576,,5.112630554015286,False,False,True,False
Extreme,极端干旱,95332220_2025-11,95332220,2025-11,11,720,14.890984910726548,4.88112264471118,0,648,,5.115657600829952,False,False,True,False
Extreme,极端干旱,95332220_2025-12,95332220,2025-12,12,736,13.214247145730516,4.544150513608432,0,688,,4.56643225114436,False,False,True,False
Extreme,极端干旱,95332221_2025-01,95332221,2025-01,1,288,10.179364634212106,5.192219686495741,0,0,,,False,False,False,False
Extreme,极端干旱,95332221_2025-02,95332221,2025-02,2,672,9.149030774097247,4.231987875625101,0,72,,2.4122235270556933,False,False,True,False
Extreme,极端干旱,95332221_2025-03,95332221,2025-03,3,744,13.861152626493926,6.774743617129564,0,288,,6.094998329668901,False,False,True,False
Extreme,极端干旱,95332221_2025-04,95332221,2025-04,4,720,18.643078921900855,4.634040202740511,0,456,,4.767769866869098,False,False,True,False
Extreme,极端干旱,95332221_2025-05,95332221,2025-05,5,744,21.61368817155079,3.3825563244816266,0,552,,3.181911528612169,False,False,True,False
Extreme,极端干旱,95332221_2025-06,95332221,2025-06,6,720,25.534388144810993,3.0950441341740533,0,480,,2.8479560625631817,False,False,True,False
Extreme,极端干旱,95332221_2025-07,95332221,2025-07,7,744,26.276867517860985,3.1708845232214773,0,360,,2.544815128216244,False,False,True,False
Extreme,极端干旱,95332221_2025-08,95332221,2025-08,8,744,26.822586392843593,3.0877158410058114,72,120,3.2371762034085347,3.120744637116055,True,True,True,True
Extreme,极端干旱,95332221_2025-09,95332221,2025-09,9,720,26.43559548060099,3.1535887431431373,0,480,,3.138179902670893,False,False,True,False
Extreme,极端干旱,95332221_2025-10,95332221,2025-10,10,744,22.75324784043015,5.889837808262021,0,408,,5.188360004646508,False,False,True,False
Extreme,极端干旱,95332221_2025-11,95332221,2025-11,11,720,14.144375741481781,4.888946060890185,0,240,,4.401119102196795,False,False,True,False
Extreme,极端干旱,95332221_2025-12,95332221,2025-12,12,736,12.179029829800129,4.582033008148162,0,168,,4.085810797981724,False,False,True,False
Extreme,极端干旱,95332222_2025-01,95332222,2025-01,1,288,10.413353085647234,5.1195019885427735,0,0,,,False,False,False,False
Extreme,极端干旱,95332222_2025-02,95332222,2025-02,2,672,9.443502166496945,4.204402198992014,0,48,,1.433877527244368,False,False,True,False
Extreme,极端干旱,95332222_2025-03,95332222,2025-03,3,744,14.090014780721356,6.760671329117108,0,264,,5.923119864141103,False,False,True,False
Extreme,极端干旱,95332222_2025-04,95332222,2025-04,4,720,18.849158024787904,4.6123311824611255,0,432,,4.7041235463451505,False,False,True,False
Extreme,极端干旱,95332222_2025-05,95332222,2025-05,5,744,21.784712617115307,3.3516446808337963,0,528,,3.1988854978330985,False,False,True,False
Extreme,极端干旱,95332222_2025-06,95332222,2025-06,6,720,25.735589848624336,3.0718564354918407,0,456,,2.8302270666397455,False,False,True,False
Extreme,极端干旱,95332222_2025-07,95332222,2025-07,7,744,26.42737627285783,3.1528718237338,0,336,,2.539320800134665,False,False,True,False
Extreme,极端干旱,95332222_2025-08,95332222,2025-08,8,744,27.01727932499301,3.0647698763503293,0,120,,3.151939853955981,False,False,True,False
Extreme,极端干旱,95332222_2025-09,95332222,2025-09,9,720,26.602888753679064,3.0943924661170383,0,360,,3.158679029343178,False,False,True,False
Extreme,极端干旱,95332222_2025-10,95332222,2025-10,10,744,22.942246806237005,5.859629544257454,0,360,,3.5487726597582805,False,False,True,False
Extreme,极端干旱,95332222_2025-11,95332222,2025-11,11,720,14.386468299892213,4.822458693639265,0,240,,4.326936365745124,False,False,True,False
Extreme,极端干旱,95332222_2025-12,95332222,2025-12,12,736,12.428403569304425,4.495740468329915,0,168,,3.881274560573328,False,False,True,False
Extreme,极端干旱,95332223_2025-01,95332223,2025-01,1,288,10.352453565018045,5.151280057435892,0,0,,,False,False,False,False
Extreme,极端干旱,95332223_2025-02,95332223,2025-02,2,672,9.658273275719868,4.247669350062525,0,72,,2.1630930499335785,False,False,True,False
Extreme,极端干旱,95332223_2025-03,95332223,2025-03,3,744,14.049587199764867,6.614815472327452,0,240,,5.7789329084979615,False,False,True,False
Extreme,极端干旱,95332223_2025-04,95332223,2025-04,4,720,18.587981810834673,4.67998996394917,0,408,,4.624560778507007,False,False,True,False
Extreme,极端干旱,95332223_2025-05,95332223,2025-05,5,744,21.415944765972835,3.3941337933528777,0,528,,3.366736100367444,False,False,True,False
Extreme,极端干旱,95332223_2025-06,95332223,2025-06,6,720,25.391454667515227,3.096438781727587,0,408,,2.8526519316227454,False,False,True,False
Extreme,极端干旱,95332223_2025-07,95332223,2025-07,7,744,26.01049961838671,3.1218073390072685,0,312,,2.4802351528110265,False,False,True,False
Extreme,极端干旱,95332223_2025-08,95332223,2025-08,8,744,26.408292898567773,3.145772058704688,0,120,,2.8587194840774197,False,False,True,False
Extreme,极端干旱,95332223_2025-09,95332223,2025-09,9,720,26.126347986857095,3.190392624636121,0,336,,3.2113580706511593,False,False,True,False
Extreme,极端干旱,95332223_2025-10,95332223,2025-10,10,744,22.6721118034855,5.647156526740384,0,240,,3.696607423124765,False,False,True,False
Extreme,极端干旱,95332223_2025-11,95332223,2025-11,11,720,14.457480673657523,4.759235214632315,0,624,,4.995192704197126,False,False,True,False
Extreme,极端干旱,95332223_2025-12,95332223,2025-12,12,736,12.472364810335895,4.439368493970231,0,264,,3.886267524659197,False,False,True,False
Extreme,极端干旱,95332224_2025-01,95332224,2025-01,1,288,10.101538030948076,5.195300533814278,0,0,,,False,False,False,False
Extreme,极端干旱,95332224_2025-02,95332224,2025-02,2,672,9.588007278493716,4.283025468432999,0,24,,0.7213674504490003,False,False,False,False
Extreme,极端干旱,95332224_2025-03,95332224,2025-03,3,744,13.933791038169655,6.515154326218379,0,168,,5.9447444450083236,False,False,True,False
Extreme,极端干旱,95332224_2025-04,95332224,2025-04,4,720,18.358080007632573,4.668147185451504,0,432,,4.668386948151883,False,False,True,False
Extreme,极端干旱,95332224_2025-05,95332224,2025-05,5,744,21.157058572256435,3.3914876964113843,0,576,,3.4693806413799666,False,False,True,False
Extreme,极端干旱,95332224_2025-06,95332224,2025-06,6,720,25.121253395080565,3.022800038116203,0,456,,2.7922773060205124,False,False,True,False
Extreme,极端干旱,95332224_2025-07,95332224,2025-07,7,744,25.742911018351073,3.050828618799644,0,312,,2.447797275495154,False,False,True,False
Extreme,极端干旱,95332224_2025-08,95332224,2025-08,8,744,26.04416638035928,3.093001018010439,0,144,,3.1481990598480705,False,False,True,False
Extreme,极端干旱,95332224_2025-09,95332224,2025-09,9,720,25.771150554551017,3.1569049295734066,0,432,,3.0962963089238045,False,False,True,False
Extreme,极端干旱,95332224_2025-10,95332224,2025-10,10,744,22.417194892001408,5.5005150340893145,0,384,,3.723026925832006,False,False,True,False
Extreme,极端干旱,95332224_2025-11,95332224,2025-11,11,720,14.295846013890372,4.828265375068281,0,600,,5.18694804712043,False,False,True,False
Extreme,极端干旱,95332224_2025-12,95332224,2025-12,12,736,12.242004852579987,4.479110857700842,0,240,,4.007347461479877,False,False,True,False
Extreme,极端干旱,95332225_2025-01,95332225,2025-01,1,288,9.422610070375312,5.06916648484951,0,0,,,False,False,False,False
Extreme,极端干旱,95332225_2025-02,95332225,2025-02,2,672,8.68519554209585,4.032448654532329,0,168,,2.8458473331382956,False,False,True,False
Extreme,极端干旱,95332225_2025-03,95332225,2025-03,3,744,13.491959487238239,6.673134722786702,0,240,,5.560572678958015,False,False,True,False
Extreme,极端干旱,95332225_2025-04,95332225,2025-04,4,720,18.303115812937417,4.650064782258328,0,456,,4.229681000756073,False,False,True,False
Extreme,极端干旱,95332225_2025-05,95332225,2025-05,5,744,21.354248067384127,3.4560903405130885,0,504,,3.18006163874718,False,False,True,False
Extreme,极端干旱,95332225_2025-06,95332225,2025-06,6,720,25.332890767521327,3.0373881424307965,0,144,,3.034201075130493,False,False,True,False
Extreme,极端干旱,95332225_2025-07,95332225,2025-07,7,744,26.33373918584598,3.052448716946776,0,456,,2.610408803856216,False,False,True,False
Extreme,极端干旱,95332225_2025-08,95332225,2025-08,8,744,27.03753246799592,3.20327196440715,120,264,3.4375289956522956,3.0839721633084176,True,True,True,True
Extreme,极端干旱,95332225_2025-09,95332225,2025-09,9,720,26.484160476260715,3.1797980151240264,0,168,,3.1133822669622266,False,False,True,False
Extreme,极端干旱,95332225_2025-10,95332225,2025-10,10,744,22.66208363604802,5.921556361037643,0,528,,5.797117492112878,False,False,True,False
Extreme,极端干旱,95332225_2025-11,95332225,2025-11,11,720,13.838763210839696,4.978926596664019,0,384,,5.112996984620719,False,False,True,False
Extreme,极端干旱,95332225_2025-12,95332225,2025-12,12,736,11.636291938752908,4.6437973505104795,0,72,,4.426294683236926,False,False,True,False
Extreme,极端干旱,95332226_2025-01,95332226,2025-01,1,288,9.832725645366331,5.013157206880526,0,0,,,False,False,False,False
Extreme,极端干旱,95332226_2025-02,95332226,2025-02,2,672,8.176185562164479,4.081640940735414,0,0,,,False,False,False,False
Extreme,极端干旱,95332226_2025-03,95332226,2025-03,3,744,13.361564757322432,7.158414203872485,0,456,,7.780788725444926,False,False,True,False
Extreme,极端干旱,95332226_2025-04,95332226,2025-04,4,720,18.382806024948756,4.5978168174182406,0,360,,4.811633201391394,False,False,True,False
Extreme,极端干旱,95332226_2025-05,95332226,2025-05,5,744,21.540015456497027,3.3025030257938046,0,336,,3.5681204221428247,False,False,True,False
Extreme,极端干旱,95332226_2025-06,95332226,2025-06,6,720,25.745973994996813,2.9103912222871804,0,408,,2.7468649015909414,False,False,True,False
Extreme,极端干旱,95332226_2025-07,95332226,2025-07,7,744,27.123589161903627,3.3597775599727124,0,0,,,False,False,False,False
Extreme,极端干旱,95332226_2025-08,95332226,2025-08,8,744,27.984367421878282,3.2340854905627303,24,120,3.3906538402817366,2.4584583314815482,False,True,True,False
Extreme,极端干旱,95332226_2025-09,95332226,2025-09,9,720,27.36123014556037,3.266652266043331,72,216,3.1776280988802865,3.265185259811845,True,True,True,True
Extreme,极端干旱,95332226_2025-10,95332226,2025-10,10,744,23.046843949184623,6.502009651038073,0,528,,5.933075628937932,False,False,True,False
Extreme,极端干旱,95332226_2025-11,95332226,2025-11,11,720,13.64241445147329,5.233803573496765,0,384,,5.465362641476353,False,False,True,False
Extreme,极端干旱,95332226_2025-12,95332226,2025-12,12,736,11.645646248508811,5.007913411163698,0,96,,4.53585904828579,False,False,True,False
Extreme,极端干旱,95332227_2025-01,95332227,2025-01,1,288,9.364212982589379,5.0499023757421435,0,0,,,False,False,False,False
Extreme,极端干旱,95332227_2025-02,95332227,2025-02,2,672,8.773963921137952,3.982715113556021,0,24,,2.40424238047083,False,False,True,False
Extreme,极端干旱,95332227_2025-03,95332227,2025-03,3,744,13.616830861696632,6.773374304224756,0,360,,5.649508546704066,False,False,True,False
Extreme,极端干旱,95332227_2025-04,95332227,2025-04,4,720,18.21718373696009,4.665697319784654,0,384,,4.912631135589114,False,False,True,False
Extreme,极端干旱,95332227_2025-05,95332227,2025-05,5,744,21.464452620475523,3.3938309477068063,0,456,,3.66154556101411,False,False,True,False
Extreme,极端干旱,95332227_2025-06,95332227,2025-06,6,720,25.663552117347717,2.927652802450469,0,432,,2.768513313682937,False,False,True,False
Extreme,极端干旱,95332227_2025-07,95332227,2025-07,7,744,26.94075148079985,3.2595890383415216,0,144,,3.0651650223802687,False,False,True,False
Extreme,极端干旱,95332227_2025-08,95332227,2025-08,8,744,27.655790941689602,3.241226220025522,120,240,3.6125988237332662,2.962821651397269,True,True,True,True
Extreme,极端干旱,95332227_2025-09,95332227,2025-09,9,720,27.23707651032342,3.2949344079941474,144,168,3.19427329942596,3.310543084720255,True,True,True,True
Extreme,极端干旱,95332227_2025-10,95332227,2025-10,10,744,23.27192848728549,6.1699953108658,0,480,,5.561858416698483,False,False,True,False
Extreme,极端干旱,95332227_2025-11,95332227,2025-11,11,720,13.914970339172417,5.282037552027608,0,336,,5.358811245642614,False,False,True,False
Extreme,极端干旱,95332227_2025-12,95332227,2025-12,12,736,11.681208512300383,4.895078683776183,0,72,,4.865494202170283,False,False,True,False
Extreme,极端干旱,95332228_2025-01,95332228,2025-01,1,288,8.403716251771483,5.022097057183021,0,0,,,False,False,False,False
Extreme,极端干旱,95332228_2025-02,95332228,2025-02,2,672,7.655305708066278,4.060626120725531,0,72,,2.70940402497322,False,False,True,False
Extreme,极端干旱,95332228_2025-03,95332228,2025-03,3,744,12.338962045888747,6.65284228077387,0,336,,5.426421609958499,False,False,True,False
Extreme,极端干旱,95332228_2025-04,95332228,2025-04,4,720,16.986948269605637,4.454774870650146,0,480,,4.302603202593648,False,False,True,False
Extreme,极端干旱,95332228_2025-05,95332228,2025-05,5,744,20.366342216409663,3.313453629207295,0,312,,3.4603102583526835,False,False,True,False
Extreme,极端干旱,95332228_2025-06,95332228,2025-06,6,720,24.50200973086887,2.7477028975839954,0,432,,2.595247644658369,False,False,True,False
Extreme,极端干旱,95332228_2025-07,95332228,2025-07,7,744,25.74981520509207,3.2463615275505693,0,120,,2.902404908751596,False,False,True,False
Extreme,极端干旱,95332228_2025-08,95332228,2025-08,8,744,26.670996004535304,3.3434845861650717,216,264,3.730558839204106,2.9147470505943174,True,True,True,True
Extreme,极端干旱,95332228_2025-09,95332228,2025-09,9,720,26.16598827573988,3.4015400290427245,96,432,3.3994095014940915,3.5154087739896065,True,True,True,True
Extreme,极端干旱,95332228_2025-10,95332228,2025-10,10,744,22.194150070990286,6.0519383859559275,0,744,,6.0519383859559275,False,False,True,False
Extreme,极端干旱,95332228_2025-11,95332228,2025-11,11,720,13.010421169466442,4.970851776027169,0,408,,5.208747181022105,False,False,True,False
Extreme,极端干旱,95332228_2025-12,95332228,2025-12,12,736,10.60920822073746,4.788351834884893,0,120,,4.440626763298325,False,False,True,False
Extreme,极端干旱,95332229_2025-01,95332229,2025-01,1,288,7.384476598837257,4.8072298767549375,0,0,,,False,False,False,False
Extreme,极端干旱,95332229_2025-02,95332229,2025-02,2,672,5.935747649612105,3.922011767621309,0,72,,2.3258583662856833,False,False,True,False
Extreme,极端干旱,95332229_2025-03,95332229,2025-03,3,744,10.828968004593927,6.506146114066032,0,336,,5.281840337903301,False,False,True,False
Extreme,极端干旱,95332229_2025-04,95332229,2025-04,4,720,15.961812634600534,4.126919857826395,0,360,,4.320677695324852,False,False,True,False
Extreme,极端干旱,95332229_2025-05,95332229,2025-05,5,744,19.198037444904287,3.2170579516567592,0,216,,3.496705627071555,False,False,True,False
Extreme,极端干旱,95332229_2025-06,95332229,2025-06,6,720,23.114102829827203,2.712483888976091,0,432,,2.6191279590376064,False,False,True,False
Extreme,极端干旱,95332229_2025-07,95332229,2025-07,7,744,24.481567764794956,2.785330565798085,0,48,,2.8488641169482682,False,False,True,False
Extreme,极端干旱,95332229_2025-08,95332229,2025-08,8,744,25.08084526882377,2.902332913025466,24,264,2.942203769438266,2.757520341435024,False,True,True,False
Extreme,极端干旱,95332229_2025-09,95332229,2025-09,9,720,24.030208248562282,2.788465388043867,48,432,2.627045219888965,2.8335960462008742,False,True,True,False
Extreme,极端干旱,95332229_2025-10,95332229,2025-10,10,744,19.83642381237399,5.749446401004705,0,624,,5.714743224390458,False,False,True,False
Extreme,极端干旱,95332229_2025-11,95332229,2025-11,11,720,11.65790921896696,4.598463551890265,0,384,,4.506377690338656,False,False,True,False
Extreme,极端干旱,95332229_2025-12,95332229,2025-12,12,736,9.235914491694016,4.348584896045972,0,96,,4.012212075296899,False,False,True,False
Extreme,极端干旱,95332230_2025-01,95332230,2025-01,1,288,9.94111049730984,5.2064974418712735,0,0,,,False,False,False,False
Extreme,极端干旱,95332230_2025-02,95332230,2025-02,2,672,9.364339582245087,4.103803709423102,0,72,,2.4858336761605107,False,False,True,False
Extreme,极端干旱,95332230_2025-03,95332230,2025-03,3,744,14.220803271698696,6.890922192051151,0,312,,6.051081750549304,False,False,True,False
Extreme,极端干旱,95332230_2025-04,95332230,2025-04,4,720,18.907900973161063,4.6485916479041025,0,552,,4.533485194942162,False,False,True,False
Extreme,极端干旱,95332230_2025-05,95332230,2025-05,5,744,22.26260082696074,3.445374497552859,0,384,,3.7353342438612196,False,False,True,False
Extreme,极端干旱,95332230_2025-06,95332230,2025-06,6,720,26.581292949782476,2.933093660427012,0,432,,2.774997456685245,False,False,True,False
Extreme,极端干旱,95332230_2025-07,95332230,2025-07,7,744,27.72466592891242,3.4330249758975517,0,168,,2.9666331515028146,False,False,True,False
Extreme,极端干旱,95332230_2025-08,95332230,2025-08,8,744,28.65699573742446,3.426334125447626,168,264,3.8067422034627385,3.005726034345654,True,True,True,True
Extreme,极端干旱,95332230_2025-09,95332230,2025-09,9,720,28.308441400527954,3.5299534308312905,120,240,3.434068919302187,3.536203858638008,True,True,True,True
Extreme,极端干旱,95332230_2025-10,95332230,2025-10,10,744,24.3646887271635,6.393198776635443,0,720,,6.414457991221099,False,False,True,False
Extreme,极端干旱,95332230_2025-11,95332230,2025-11,11,720,14.658853269285625,5.268588824213251,0,456,,5.459137135634111,False,False,True,False
Extreme,极端干旱,95332230_2025-12,95332230,2025-12,12,736,12.371386107826686,5.140599355300775,0,96,,4.597109866823206,False,False,True,False
Extreme,极端干旱,95332231_2025-01,95332231,2025-01,1,288,10.334346470132004,5.055858238648678,0,0,,,False,False,False,False
Extreme,极端干旱,95332231_2025-02,95332231,2025-02,2,672,9.626555352083718,4.044440244479049,0,48,,2.9149934306795777,False,False,True,False
Extreme,极端干旱,95332231_2025-03,95332231,2025-03,3,744,14.315758226379272,6.856692355092776,0,216,,5.270156847873721,False,False,True,False
Extreme,极端干旱,95332231_2025-04,95332231,2025-04,4,720,19.20419546034601,4.731258527458792,0,552,,4.330414056115732,False,False,True,False
Extreme,极端干旱,95332231_2025-05,95332231,2025-05,5,744,22.303023163990307,3.4759424178419738,0,528,,3.290345219655673,False,False,True,False
Extreme,极端干旱,95332231_2025-06,95332231,2025-06,6,720,26.289943650033738,3.105454207934954,0,120,,2.8234377176820167,False,False,True,False
Extreme,极端干旱,95332231_2025-07,95332231,2025-07,7,744,27.111739161194013,3.1792228465500396,0,408,,2.605582191013711,False,False,True,False
Extreme,极端干旱,95332231_2025-08,95332231,2025-08,8,744,27.943089267259005,3.238767128832234,96,240,3.273811495332907,3.1864987501758932,True,True,True,True
Extreme,极端干旱,95332231_2025-09,95332231,2025-09,9,720,27.273410079214308,3.1421052701684444,0,192,,2.9247556921003657,False,False,True,False
Extreme,极端干旱,95332231_2025-10,95332231,2025-10,10,744,23.503203168992073,6.002305082887353,0,504,,5.868947099693328,False,False,True,False
Extreme,极端干旱,95332231_2025-11,95332231,2025-11,11,720,14.637260398599837,4.951327048816964,0,336,,4.801392889612775,False,False,True,False
Extreme,极端干旱,95332231_2025-12,95332231,2025-12,12,736,12.600923418836748,4.593345422017821,0,24,,4.36936430228443,False,False,True,False
Extreme,极端干旱,95332232_2025-01,95332232,2025-01,1,288,10.250707940508923,5.271859787410602,0,0,,,False,False,False,False
Extreme,极端干旱,95332232_2025-02,95332232,2025-02,2,672,10.354591441374007,4.561676802073783,0,24,,1.6620512248490549,False,False,True,False
Extreme,极端干旱,95332232_2025-03,95332232,2025-03,3,744,14.235813995843293,6.421845302614894,0,192,,6.525330601990415,False,False,True,False
Extreme,极端干旱,95332232_2025-04,95332232,2025-04,4,720,18.505144894785353,4.718146449661838,0,528,,4.633159203590452,False,False,True,False
Extreme,极端干旱,95332232_2025-05,95332232,2025-05,5,744,20.989087197088427,3.4129825825066646,0,216,,3.5147161242569096,False,False,True,False
Extreme,极端干旱,95332232_2025-06,95332232,2025-06,6,720,24.568744201130336,3.0681407857846232,0,360,,2.9178025403193466,False,False,True,False
Extreme,极端干旱,95332232_2025-07,95332232,2025-07,7,744,25.159876979807372,3.05386836770822,0,192,,2.4227783171505535,False,False,True,False
Extreme,极端干旱,95332232_2025-08,95332232,2025-08,8,744,24.810754842655633,3.135690513664353,0,336,,3.2421336055457606,False,False,True,False
Extreme,极端干旱,95332232_2025-09,95332232,2025-09,9,720,24.49306360880534,2.8525640218298522,0,264,,2.5986745547490577,False,False,True,False
Extreme,极端干旱,95332232_2025-10,95332232,2025-10,10,744,21.681483768647716,5.116756031253815,0,48,,2.4136868275465,False,False,True,False
Extreme,极端干旱,95332232_2025-11,95332232,2025-11,11,720,14.402828432454003,4.847654344224488,0,432,,5.088052544197064,False,False,True,False
Extreme,极端干旱,95332232_2025-12,95332232,2025-12,12,736,12.703215689762779,4.5238858379768025,0,696,,4.59022340666953,False,False,True,False
Extreme,极端干旱,95332233_2025-01,95332233,2025-01,1,288,9.435285007788075,5.209776035059558,0,0,,,False,False,False,False
Extreme,极端干旱,95332233_2025-02,95332233,2025-02,2,672,9.759920072217938,4.553684433389474,0,48,,2.011141135887386,False,False,True,False
