Site_ID,Station_Lon,Station_Lat,Matched_Grid_Lon,Matched_Grid_Lat,Distance_to_Grid_km,Date,Nearest_SPI,Bilinear_SPI,Mean3x3_SPI,Diff_Bilinear_vs_Nearest,Diff_Mean3x3_vs_Nearest,AbsDiff_Bilinear_vs_Nearest,AbsDiff_Mean3x3_vs_Nearest
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-01,-1.4970805644989014,-1.5304010112550002,-1.5389204687542386,-0.0333204467560988,-0.041839904255337235,0.0333204467560988,0.041839904255337235
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-02,-0.9303856492042542,-0.9585356095300275,-0.9449155794249641,-0.028149960325773327,-0.014529930220709919,0.028149960325773327,0.014529930220709919
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-03,-0.9228914976119995,-0.9461973629798639,-0.92435755332311,-0.023305865367864387,-0.00146605571111047,0.023305865367864387,0.00146605571111047
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-04,-0.8198229670524597,-0.8482370783454295,-0.8715818656815423,-0.02841411129296978,-0.05175889862908256,0.02841411129296978,0.05175889862908256
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-05,-0.838945746421814,-0.8669888239262129,-0.858691480424669,-0.02804307750439894,-0.019745734002855064,0.02804307750439894,0.019745734002855064
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-06,-0.3718309998512268,-0.40214114096922415,-0.3941979656616847,-0.030310141117997347,-0.022366965810457884,0.030310141117997347,0.022366965810457884
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-07,-0.4400147497653961,-0.4667968897585302,-0.44552018079492783,-0.026782139993134058,-0.0055054310295317155,0.026782139993134058,0.0055054310295317155
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-08,-0.6671580672264099,-0.6960174169139306,-0.6837748090426127,-0.028859349687520686,-0.016616741816202762,0.028859349687520686,0.016616741816202762
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-09,-0.8604031801223755,-0.8730462924615519,-0.8100826674037509,-0.012643112339176366,0.05032051271862459,0.012643112339176366,0.05032051271862459
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-10,-0.9725368618965149,-0.9712334067490629,-0.915768133269416,0.001303455147452004,0.05676872862709892,0.001303455147452004,0.05676872862709892
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-11,-0.9448840022087097,-0.9441543449548068,-0.8918639421463013,0.0007296572539029489,0.05302006006240845,0.0007296572539029489,0.05302006006240845
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-12,-0.7731558084487915,-0.7768524638742227,-0.7622375753190782,-0.0036966554254311834,0.010918233129713295,0.0036966554254311834,0.010918233129713295
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-13,-0.7887589335441589,-0.7956126513693103,-0.7727582255999247,-0.0068537178251513176,0.01600070794423425,0.0068537178251513176,0.01600070794423425
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-14,-0.9064675569534302,-0.9104477722911949,-0.8687424527274238,-0.003980215337764714,0.03772510422600639,0.003980215337764714,0.03772510422600639
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-02-15,-0.7164303660392761,-0.7267356010072041,-0.6917477978600396,-0.010305234967928012,0.02468256817923653,0.010305234967928012,0.02468256817923653
