Site_ID,Station_Lon,Station_Lat,Matched_Grid_Lon,Matched_Grid_Lat,Distance_to_Grid_km,Extraction_Method,Event_ID,Start_Date,End_Date,Duration_Days,Min_Daily_SPI,Max_Daily_SPI,Min_SPI_Date,Max_SPI_Date,Severity,Drought_Level,Drought_Level_Code,Edge_Truncated
95332221.0,117.3608625,26.78347812,117.375,26.774993896484375,1.691,Mean3x3,4,2025-04-03,2025-04-08,6,-0.7629999187257555,-0.5699070559607612,2025-04-03,2025-04-08,3.851997898684607,Light,1,False
95332221.0,117.3608625,26.78347812,117.375,26.774993896484375,1.691,Mean3x3,5,2025-04-13,2025-04-18,6,-0.6556304229630364,-0.5383158855968051,2025-04-14,2025-04-18,3.7148055997159743,Light,1,False
95332221.0,117.3608625,26.78347812,117.375,26.774993896484375,1.691,Mean3x3,6,2025-05-11,2025-05-16,6,-1.12705749935574,-0.5093394219875336,2025-05-14,2025-05-11,5.1718578901555805,Moderate,2,False
95332221.0,117.3608625,26.78347812,117.375,26.774993896484375,1.691,Mean3x3,7,2025-06-21,2025-07-12,22,-1.6692013475630019,-0.5144682824611664,2025-06-27,2025-07-12,23.526168502039376,Severe,3,False
95332221.0,117.3608625,26.78347812,117.375,26.774993896484375,1.691,Mean3x3,8,2025-08-12,2025-09-09,29,-2.2256006399790444,-0.848356737030877,2025-08-27,2025-09-09,38.17608463764191,Extreme,4,False
95332221.0,117.3608625,26.78347812,117.375,26.774993896484375,1.691,Mean3x3,9,2025-12-10,2025-12-31,22,-1.4821039570702448,-0.6407427622212304,2025-12-30,2025-12-21,21.88011431694031,Moderate,2,True
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,1,2025-01-01,2025-02-05,36,-1.6394526958465576,-0.7881618142127991,2025-02-01,2025-01-12,39.54259365797043,Severe,3,True
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,2,2025-02-07,2025-02-21,15,-0.8926356434822083,-0.559689462184906,2025-02-19,2025-02-07,11.660811126232147,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,3,2025-02-23,2025-03-02,8,-1.1126946210861206,-0.5830841660499573,2025-03-01,2025-02-23,7.38725346326828,Moderate,2,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,4,2025-04-03,2025-04-08,6,-0.9142223596572876,-0.7062352895736694,2025-04-03,2025-04-06,4.6740259528160095,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,5,2025-04-13,2025-04-18,6,-0.9303781390190125,-0.604155957698822,2025-04-13,2025-04-18,4.842272579669952,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,6,2025-06-21,2025-07-12,22,-1.7227922677993774,-0.5130136013031006,2025-06-27,2025-07-12,24.143233060836792,Severe,3,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,7,2025-08-12,2025-09-11,31,-1.7992414236068726,-0.5003818273544312,2025-08-27,2025-08-24,34.895619094371796,Severe,3,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Nearest,8,2025-12-10,2025-12-31,22,-1.5723817348480225,-0.6887859106063843,2025-12-30,2025-12-22,23.634492456912994,Severe,3,True
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,1,2025-01-01,2025-02-05,36,-1.6417250927265143,-0.8076579931202738,2025-02-01,2025-01-09,39.89459009390392,Severe,3,True
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,2,2025-02-07,2025-02-21,15,-0.8866153060170031,-0.5580342925735067,2025-02-11,2025-02-07,11.52524782096785,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,3,2025-02-23,2025-03-02,8,-1.1091593469606105,-0.606746349409073,2025-03-01,2025-02-23,7.407369648041834,Moderate,2,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,4,2025-04-03,2025-04-08,6,-0.8149627078514756,-0.6409683560093554,2025-04-03,2025-04-08,4.265235046430844,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,5,2025-04-13,2025-04-18,6,-0.9115386515110395,-0.5606719684917808,2025-04-13,2025-04-18,4.581235358680392,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,6,2025-06-21,2025-07-12,22,-1.6119328121207057,-0.5610617732976388,2025-06-27,2025-07-12,23.281297906017688,Severe,3,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,7,2025-08-12,2025-09-11,31,-1.8196312018785257,-0.541647240077392,2025-08-27,2025-09-10,37.9680075647466,Severe,3,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Bilinear,8,2025-12-10,2025-12-31,22,-1.5547983290681453,-0.7516864038480154,2025-12-30,2025-12-22,23.526759239470174,Severe,3,True
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,1,2025-01-01,2025-02-05,36,-1.5862964789072673,-0.8586799701054891,2025-01-31,2025-01-09,40.54641420973672,Severe,3,True
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,2,2025-02-08,2025-02-21,14,-0.8340871135393778,-0.6245237721337212,2025-02-11,2025-02-21,10.15344538291295,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,3,2025-02-23,2025-03-02,8,-1.1183540953530207,-0.6168082223998176,2025-03-01,2025-02-23,7.430504646566179,Moderate,2,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,4,2025-04-03,2025-04-08,6,-0.810653461350335,-0.6380101442337036,2025-04-03,2025-04-08,4.282602184348637,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,5,2025-04-13,2025-04-18,6,-0.8227207064628601,-0.5741006334622701,2025-04-13,2025-04-18,4.3095822599199085,Light,1,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,6,2025-06-21,2025-07-12,22,-1.6066885789235432,-0.5306746065616608,2025-06-27,2025-07-12,22.43761921922366,Severe,3,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,7,2025-08-12,2025-09-09,29,-1.86259130636851,-0.6923001474804349,2025-08-27,2025-08-24,35.16382382975684,Severe,3,False
95332222.0,117.5481259,26.79229729,117.52499389648438,26.774993896484375,2.9958,Mean3x3,8,2025-12-10,2025-12-31,22,-1.5277174181408353,-0.6280773546960619,2025-12-30,2025-12-21,20.97173143757714,Severe,3,True
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,1,2025-01-01,2025-02-05,36,-1.5633106231689453,-0.8207867741584778,2025-01-06,2025-01-17,41.27206212282181,Severe,3,True
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,2,2025-02-08,2025-02-21,14,-0.8832201361656189,-0.5954778790473938,2025-02-19,2025-02-08,9.600279092788696,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,3,2025-02-23,2025-03-02,8,-1.1418273448944092,-0.6507255434989929,2025-03-01,2025-02-23,7.7368446588516235,Moderate,2,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,4,2025-04-02,2025-04-08,7,-1.337850570678711,-0.8473034501075745,2025-04-02,2025-04-07,7.595399856567383,Moderate,2,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,5,2025-04-13,2025-04-18,6,-0.7823346853256226,-0.6376651525497437,2025-04-13,2025-04-17,4.18330979347229,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,6,2025-06-18,2025-07-12,25,-1.743588924407959,-0.5176485776901245,2025-06-27,2025-06-20,25.719527900218964,Severe,3,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,7,2025-08-15,2025-09-12,29,-1.6291897296905518,-0.5200998783111572,2025-08-27,2025-08-15,30.679704070091248,Severe,3,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,8,2025-12-10,2025-12-19,10,-0.9572739005088806,-0.6344360113143921,2025-12-10,2025-12-18,7.670641839504242,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Nearest,9,2025-12-22,2025-12-31,10,-1.5551509857177734,-0.5387606620788574,2025-12-30,2025-12-22,8.206154108047485,Severe,3,True
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,1,2025-01-01,2025-02-05,36,-1.5507051474251714,-0.8353277131844425,2025-01-31,2025-01-17,41.1408079044844,Severe,3,True
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,2,2025-02-08,2025-02-21,14,-0.8906646878363478,-0.5798409108075412,2025-02-19,2025-02-12,9.47451864393964,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,3,2025-02-23,2025-03-02,8,-1.1340866713950721,-0.654577252197506,2025-03-01,2025-02-23,7.682465022670386,Moderate,2,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,4,2025-04-02,2025-04-08,7,-1.1339839065267125,-0.7829755725775953,2025-04-03,2025-04-07,6.73266466654752,Moderate,2,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,5,2025-04-13,2025-04-18,6,-0.7788303955394675,-0.6655355493335399,2025-04-13,2025-04-17,4.267832077142992,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,6,2025-06-21,2025-07-12,22,-1.5986702767286771,-0.5739797815455677,2025-06-27,2025-07-12,23.416400050811653,Severe,3,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,7,2025-08-15,2025-09-12,29,-1.6623130371954988,-0.5250626316959328,2025-08-27,2025-08-24,29.783363457301302,Severe,3,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,8,2025-12-10,2025-12-19,10,-0.9492160593431338,-0.5716793360113658,2025-12-10,2025-12-18,7.306632221952167,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Bilinear,9,2025-12-22,2025-12-31,10,-1.5421297709937738,-0.526245292500196,2025-12-30,2025-12-22,8.085373229589807,Severe,3,True
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,1,2025-01-01,2025-02-05,36,-1.5532998773786757,-0.8829081455866495,2025-01-31,2025-02-03,40.95451757642957,Severe,3,True
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,2,2025-02-08,2025-02-21,14,-0.9059143198861016,-0.6104851563771566,2025-02-19,2025-02-13,10.010168731212616,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,3,2025-02-23,2025-03-02,8,-1.1403777731789484,-0.6873637106683519,2025-03-01,2025-02-23,7.768597417407565,Moderate,2,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,4,2025-04-02,2025-04-08,7,-1.0624370243814256,-0.7609518104129367,2025-04-03,2025-04-07,6.307175447543463,Moderate,2,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,5,2025-04-13,2025-04-18,6,-0.7904418640666537,-0.659366594420539,2025-04-13,2025-04-17,4.263975236150953,Light,1,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,6,2025-06-21,2025-07-12,22,-1.616114232275221,-0.6049645410643684,2025-06-27,2025-07-12,24.271992259555393,Severe,3,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,7,2025-08-15,2025-08-23,9,-1.0213787489467197,-0.5910852551460266,2025-08-20,2025-08-15,6.603993819819556,Moderate,2,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,8,2025-08-25,2025-09-12,19,-1.6593087646696303,-0.6253806286387973,2025-08-27,2025-09-12,23.003546363777584,Severe,3,False
95332223.0,117.6007481,26.66962275,117.625,26.67499542236328,2.4827,Mean3x3,9,2025-12-10,2025-12-31,22,-1.5291872554355197,-0.5037047134505378,2025-12-30,2025-12-20,18.33563553624683,Severe,3,True
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,1,2025-01-01,2025-02-21,52,-1.5576733350753784,-0.5888458490371704,2025-01-31,2025-02-06,53.34167152643204,Severe,3,True
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,2,2025-02-23,2025-03-02,8,-1.238792896270752,-0.6624208688735962,2025-03-01,2025-02-23,8.11461317539215,Moderate,2,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,3,2025-04-03,2025-04-08,6,-1.17630934715271,-0.6457729339599609,2025-04-03,2025-04-07,5.147591412067413,Moderate,2,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,4,2025-04-13,2025-04-18,6,-0.7634198665618896,-0.6767705678939819,2025-04-17,2025-04-13,4.411282777786255,Light,1,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,5,2025-06-21,2025-07-12,22,-1.565237283706665,-0.6305559277534485,2025-06-27,2025-07-12,24.631660521030426,Severe,3,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,6,2025-08-15,2025-08-22,8,-0.8505577445030212,-0.5239807367324829,2025-08-16,2025-08-22,5.718534767627716,Light,1,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,7,2025-08-25,2025-09-12,19,-1.5297867059707642,-0.5927960276603699,2025-08-27,2025-09-12,21.86993056535721,Severe,3,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Nearest,8,2025-12-11,2025-12-31,21,-1.5555731058120728,-0.7016881704330444,2025-12-30,2025-12-21,21.027605533599854,Severe,3,True
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,1,2025-01-01,2025-02-21,52,-1.5544738684379955,-0.5975704501394833,2025-01-31,2025-02-06,53.46285272498278,Severe,3,True
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,2,2025-02-23,2025-03-02,8,-1.2363545309183335,-0.6722249313383611,2025-03-01,2025-02-23,8.109492019966629,Moderate,2,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,3,2025-04-03,2025-04-08,6,-1.1476509465372031,-0.7087779268807007,2025-04-03,2025-04-07,5.314242867283687,Moderate,2,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,4,2025-04-13,2025-04-18,6,-0.7042150247232213,-0.6529729735132936,2025-04-14,2025-04-13,4.123701794927195,Light,1,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,5,2025-06-21,2025-07-12,22,-1.5533250000116836,-0.6298098911791719,2025-06-27,2025-07-12,24.191983741440463,Severe,3,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,6,2025-08-15,2025-08-23,9,-0.9047179898576538,-0.5066591258589082,2025-08-16,2025-08-23,6.673259201547151,Light,1,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,7,2025-08-25,2025-09-12,19,-1.584168453707409,-0.5809788288370713,2025-08-27,2025-09-12,22.148107659319876,Severe,3,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Bilinear,8,2025-12-11,2025-12-31,21,-1.548248173910491,-0.6365230493231601,2025-12-30,2025-12-21,20.16302791955932,Severe,3,True
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,1,2025-01-01,2025-02-21,52,-1.532985356118944,-0.5838753945297666,2025-01-31,2025-02-06,52.922365748220024,Severe,3,True
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,2,2025-02-23,2025-03-02,8,-1.23078101211124,-0.7016464736726549,2025-03-01,2025-02-23,8.190818230311077,Moderate,2,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,3,2025-04-03,2025-04-08,6,-1.173895259698232,-0.7586869398752848,2025-04-03,2025-04-07,5.752255578835806,Moderate,2,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,4,2025-04-13,2025-04-18,6,-0.7281415263811747,-0.6505985524919298,2025-04-14,2025-04-18,4.11661649412579,Light,1,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,5,2025-06-21,2025-07-12,22,-1.623238550292121,-0.5862422916624281,2025-06-27,2025-07-12,24.064009692933826,Severe,3,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,6,2025-08-13,2025-08-23,11,-1.0021183225843642,-0.5770489010545943,2025-08-16,2025-08-13,8.740882181459005,Moderate,2,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,7,2025-08-25,2025-09-12,19,-1.629907978905572,-0.615923586818907,2025-08-27,2025-09-12,22.510020335515343,Severe,3,False
95332224.0,117.4623274,26.53346358,117.47500610351562,26.524993896484375,1.5742,Mean3x3,8,2025-12-11,2025-12-31,21,-1.5345940457450018,-0.7470608784092797,2025-12-30,2025-12-21,21.58757214082612,Severe,3,True
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,1,2025-01-01,2025-02-05,36,-1.8031079769134521,-0.7100303769111633,2025-01-07,2025-02-05,48.9773890376091,Severe,3,True
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,2,2025-02-09,2025-02-19,11,-0.6715368628501892,-0.5073302388191223,2025-02-19,2025-02-15,6.483463764190674,Light,1,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,3,2025-02-24,2025-03-02,7,-0.9977991580963135,-0.8744008541107178,2025-02-25,2025-02-26,6.634891748428345,Light,1,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,4,2025-04-13,2025-04-21,9,-1.1760340929031372,-0.6052693724632263,2025-04-13,2025-04-21,8.62975949048996,Moderate,2,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,5,2025-05-11,2025-05-16,6,-0.9887043237686157,-0.532088577747345,2025-05-12,2025-05-11,4.781651794910431,Light,1,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,6,2025-06-26,2025-07-12,17,-1.2304949760437012,-0.554946780204773,2025-06-28,2025-06-26,15.965554416179657,Moderate,2,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,7,2025-08-12,2025-09-23,43,-2.157047986984253,-0.5694388747215271,2025-08-29,2025-09-18,59.29728865623474,Extreme,4,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Nearest,8,2025-12-04,2025-12-31,28,-1.487053394317627,-0.5498426556587219,2025-12-04,2025-12-21,26.466029703617096,Moderate,2,True
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Bilinear,1,2025-01-01,2025-02-05,36,-1.7596619839523715,-0.7127267177055517,2025-01-24,2025-02-05,47.261845970239015,Severe,3,True
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Bilinear,2,2025-02-09,2025-02-21,13,-0.7201208883067882,-0.5000969007931005,2025-02-19,2025-02-20,7.924003048133241,Light,1,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Bilinear,3,2025-02-24,2025-03-02,7,-0.9999548722772484,-0.8662751988167632,2025-02-25,2025-02-26,6.607978540381327,Light,1,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Bilinear,4,2025-04-13,2025-04-21,9,-1.234775197431738,-0.5970288080581619,2025-04-13,2025-04-21,8.790301242617545,Moderate,2,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Bilinear,5,2025-06-26,2025-07-12,17,-1.1989187440655809,-0.5790579739713746,2025-06-28,2025-07-08,15.482443131774456,Moderate,2,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Bilinear,6,2025-08-11,2025-09-16,37,-2.080865071611225,-0.5149513373548785,2025-08-29,2025-09-16,49.89023083649604,Extreme,4,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Bilinear,7,2025-12-04,2025-12-31,28,-1.408916831935838,-0.6277673583793724,2025-12-30,2025-12-09,26.72149216025205,Moderate,2,True
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Mean3x3,1,2025-01-01,2025-02-05,36,-1.667106072107951,-0.7603892220391167,2025-01-24,2025-02-05,45.87180791960822,Severe,3,True
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Mean3x3,2,2025-02-09,2025-02-19,11,-0.7125031881862216,-0.5579080449210273,2025-02-19,2025-02-09,7.045638700326283,Light,1,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Mean3x3,3,2025-02-24,2025-03-02,7,-1.0530137088563707,-0.8913057247797648,2025-02-24,2025-02-26,6.766551666789585,Moderate,2,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Mean3x3,4,2025-04-13,2025-04-18,6,-1.1216065883636475,-0.9328376518355476,2025-04-13,2025-04-17,6.057313435607486,Moderate,2,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Mean3x3,5,2025-06-21,2025-07-12,22,-1.2690786255730524,-0.5521829658084445,2025-06-28,2025-06-25,19.67944861451785,Moderate,2,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Mean3x3,6,2025-08-11,2025-09-15,36,-2.161770979563395,-0.5045357478989495,2025-08-29,2025-09-15,51.23347702291276,Extreme,4,False
95332225.0,117.5158023,27.14893502,117.52499389648438,27.125,2.8126,Mean3x3,7,2025-12-10,2025-12-31,22,-1.4082196421093411,-0.7973840302891202,2025-12-30,2025-12-21,22.978901969061955,Moderate,2,True
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Nearest,1,2025-01-01,2025-03-02,61,-1.8665928840637207,-0.5645067691802979,2025-01-31,2025-01-16,69.3838409781456,Severe,3,True
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Nearest,2,2025-04-02,2025-04-08,7,-0.7456499338150024,-0.5380701422691345,2025-04-03,2025-04-05,4.058578372001648,Light,1,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Nearest,3,2025-04-13,2025-04-20,8,-1.3577284812927246,-0.58286452293396,2025-04-13,2025-04-20,8.821480810642242,Moderate,2,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Nearest,4,2025-06-21,2025-08-01,42,-1.648650884628296,-0.6395377516746521,2025-06-30,2025-07-30,47.453545451164246,Severe,3,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Nearest,5,2025-08-07,2025-09-18,43,-2.204885721206665,-0.5367267727851868,2025-08-20,2025-09-17,59.23395770788193,Extreme,4,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Nearest,6,2025-12-10,2025-12-31,22,-1.4223864078521729,-0.6944834589958191,2025-12-30,2025-12-25,20.862781643867493,Moderate,2,True
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Bilinear,1,2025-01-01,2025-03-02,61,-1.8718852200208862,-0.6615330157208696,2025-01-31,2025-02-06,69.78996811091453,Severe,3,True
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Bilinear,2,2025-04-02,2025-04-08,7,-0.7487409364701914,-0.5513797123066421,2025-04-03,2025-04-02,4.150278611978634,Light,1,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Bilinear,3,2025-04-13,2025-04-20,8,-1.3867105374246669,-0.5982803136823684,2025-04-13,2025-04-20,8.95020537109463,Moderate,2,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Bilinear,4,2025-06-21,2025-08-01,42,-1.5586150903235036,-0.6080223186225433,2025-06-30,2025-07-30,44.84524977683282,Severe,3,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Bilinear,5,2025-08-07,2025-09-18,43,-2.154544532060302,-0.5276722956612834,2025-08-20,2025-09-17,58.3971866013532,Extreme,4,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Bilinear,6,2025-12-10,2025-12-31,22,-1.4182640388516357,-0.7033426781848908,2025-12-30,2025-12-25,21.03273498857766,Moderate,2,True
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Mean3x3,1,2025-01-01,2025-03-02,61,-1.873872743712531,-0.5712024933762021,2025-01-31,2025-02-06,68.81836320294275,Severe,3,True
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Mean3x3,2,2025-04-02,2025-04-08,7,-0.7847191492716471,-0.5521250466505686,2025-04-03,2025-04-02,4.205999135971069,Light,1,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Mean3x3,3,2025-04-13,2025-04-20,8,-1.3884472052256267,-0.5623986721038818,2025-04-13,2025-04-20,8.756934454043707,Moderate,2,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Mean3x3,4,2025-06-21,2025-08-01,42,-1.4904939730962117,-0.5861851705445184,2025-06-30,2025-07-30,43.609198848406464,Moderate,2,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Mean3x3,5,2025-08-07,2025-09-16,41,-2.0605803728103638,-0.5156026913060082,2025-08-20,2025-08-07,54.5228082868788,Extreme,4,False
95332226.0,117.9129664,27.71936172,117.92498779296875,27.724998474121094,1.339,Mean3x3,6,2025-12-10,2025-12-31,22,-1.4109371768103705,-0.7212677929136488,2025-12-30,2025-12-25,21.38158472379049,Moderate,2,True
95332227.0,117.7970728,27.56918588,117.77499389648438,27.574996948242188,2.2701,Nearest,1,2025-01-01,2025-02-05,36,-1.8445535898208618,-0.7127383351325989,2025-01-31,2025-01-16,42.11343777179718,Severe,3,True
95332227.0,117.7970728,27.56918588,117.77499389648438,27.574996948242188,2.2701,Nearest,2,2025-02-07,2025-03-02,24,-1.2221415042877197,-0.555412769317627,2025-02-25,2025-02-07,22.998075664043427,Moderate,2,False
95332227.0,117.7970728,27.56918588,117.77499389648438,27.574996948242188,2.2701,Nearest,3,2025-04-03,2025-04-08,6,-0.750921368598938,-0.6048771142959595,2025-04-03,2025-04-05,3.9220257997512817,Light,1,False
