Site_ID,YearMonth,DroughtLevel,DroughtLevel_CN,Target_CBI,Normal_CBI,DeltaCBI,Target_Intercept,Normal_Intercept,Target_R2,Normal_R2,Target_n_hours,Normal_n_hours,Target_Macro_SD,Normal_Macro_SD,Pass_Hours,Pass_Macro_SD,Pair_flag,MinDailySPI,SPI_intensity,DurationDays,EventStartDate,EventEndDate,N_events_in_site_month,LAI,FAPAR,soil_moisture,soil_temperature,Longitude,Latitude,elevation,slope,canopy_height,aspect_sin,aspect_cos,nighttime_light,built_up_distance,Duration_days
95332219,2025-05,Mild,轻度干旱,0.6820483720894388,0.8412743708429237,-0.15922599875348487,6.724455678589626,3.306956688941966,0.7930202755535402,0.7766907776796045,264,480,2.755116518692935,3.422056559687546,True,True,ok,-0.962844967842102,0.962844967842102,11,2025-05-04,2025-05-31,3,0.9727272727272726,0.2836363636363636,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,11
95332219,2025-07,Mild,轻度干旱,0.7120396792578775,0.5609785827344645,0.15106109652341293,6.877516020780291,10.609362519885076,0.598877759402501,0.8177904741735881,72,216,1.5939635567577317,2.4665926497045976,True,True,ok,-0.6164446473121643,0.6164446473121643,3,2025-07-09,2025-07-14,2,6.8,0.9400000000000001,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,3
95332219,2025-07,Severe,重度干旱,0.6939344392159282,0.5609785827344645,0.13295585648146369,7.497620612639942,10.609362519885076,0.8473767229129825,0.8177904741735881,144,216,3.467064002449975,2.4665926497045976,True,True,ok,-1.912391304969788,1.912391304969788,6,2025-07-01,2025-07-06,1,6.500000000000001,0.9050000000000001,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,6
95332219,2025-08,Mild,轻度干旱,0.7817351156940694,0.8173739530160634,-0.03563883732199402,5.481706923741029,4.485804782466776,0.8317739221474171,0.7091734985880731,72,312,3.2330008906962,3.0453450044232504,True,True,ok,-0.9522809386253357,0.9522809386253357,3,2025-08-27,2025-08-29,1,6.1000000000000005,0.9,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,3
95332219,2025-09,Mild,轻度干旱,0.9332972447556471,0.7866648122324554,0.1466324325231917,1.8226472874317956,5.448932187986731,0.8360022295754683,0.8049163416713377,240,480,2.566136578109788,2.7461596979417537,True,True,ok,-0.8361172676086426,0.8361172676086426,10,2025-09-01,2025-09-13,3,5.0600000000000005,0.8640000000000001,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,10
95332219,2025-11,Mild,轻度干旱,0.9720200160232474,0.7911467786893878,0.18087323733385963,1.6525697562280008,3.9849813197823387,0.8435484603401752,0.8606113713495861,408,240,4.8143099517454795,4.127611815353314,True,True,ok,-0.7233188152313232,0.7233188152313232,17,2025-11-13,2025-11-29,1,6.194117647058825,0.8976470588235294,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,17
95332220,2025-04,Mild,轻度干旱,0.5269306675994125,0.8690202228018031,-0.3420895552023906,9.20075563697685,1.1951860475055156,0.7459475946547574,0.8785438912616683,72,240,2.446513649585292,4.430597708107615,True,True,ok,-0.8202153444290161,0.8202153444290161,3,2025-04-19,2025-04-21,1,2.9000000000000004,0.71,0.28124313300000003,19.81076389,116.11679,25.25292,507.0,23.232879638671875,16.0,0.906834659071486,0.421486537278122,,,3
95332220,2025-04,Severe,重度干旱,0.8722170577284717,0.8690202228018031,0.003196834926668557,1.4238297897761392,1.1951860475055156,0.8750188759742199,0.8785438912616683,240,240,4.503033349225323,4.430597708107615,True,True,ok,-1.904371023178101,1.904371023178101,10,2025-04-09,2025-04-18,1,4.159999999999999,0.8119999999999999,0.2639317074,16.847200521,116.11679,25.25292,507.0,23.232879638671875,16.0,0.906834659071486,0.421486537278122,,,10
95332220,2025-04,Extreme,极端干旱,0.7712544231136718,0.8690202228018031,-0.09776579968813137,1.848972907513554,1.1951860475055156,0.8229412353441491,0.8785438912616683,168,240,4.362423094425614,4.430597708107615,True,True,ok,-2.009874820709229,2.009874820709229,7,2025-04-02,2025-04-08,1,2.857142857142857,0.6799999999999999,0.26301361471428575,13.463727680000002,116.11679,25.25292,507.0,23.232879638671875,16.0,0.906834659071486,0.421486537278122,,,7
95332220,2025-05,Mild,轻度干旱,0.756038413696992,0.755204605110814,0.0008338085861779865,4.575136256526735,4.491435624797273,0.8205068118436744,0.7973322636008848,144,600,3.349893884902954,3.1262485708319154,True,True,ok,-0.8346952795982361,0.8346952795982361,6,2025-05-22,2025-05-27,1,0.6500000000000001,0.265,0.2833124365,20.440972223333336,116.11679,25.25292,507.0,23.232879638671875,16.0,0.906834659071486,0.421486537278122,,,6
