AnalysisLayer,EvidenceChain,Site_ID,YearMonth,Extreme,Normal,Delta_CBI,ScenarioID
Hourly_state,SiteMonth_CBI,95332227,2025-08,0.4940577371966119,0.4966915769511073,-0.0026338397544954373,M05
Hourly_state,SiteMonth_CBI,95332227,2025-09,0.4743797266232594,0.4579032920602133,0.016476434563046094,M05
Hourly_state,SiteMonth_CBI,95332228,2025-08,0.8215326484452593,0.7216042162649055,0.09992843218035385,M05
Hourly_state,SiteMonth_CBI,95332228,2025-09,0.8623524436916437,0.7737374589822099,0.08861498470943374,M05
Hourly_state,SiteMonth_CBI,95332230,2025-08,0.8004844924107887,0.8162064555656877,-0.015721963154899044,M05
Hourly_state,SiteMonth_CBI,95332230,2025-09,0.8381246702883624,0.6996295070892764,0.13849516319908595,M05
Hourly_state,SiteMonth_CBI,95332231,2025-08,0.44178953714833064,0.4371477375880645,0.004641799560266113,M05
Hourly_state,SiteMonth_CBI,95332235,2025-04,0.8957165365516356,0.7872179359193673,0.10849860063226835,M05
Hourly_state,SiteMonth_CBI,95332236,2025-04,0.9584271586366331,1.0645085748929999,-0.1060814162563668,M05
Hourly_state,SiteMonth_CBI,95332242,2025-09,0.6635965021534768,0.5295573605003283,0.13403914165314845,M05
Hourly_state,SiteMonth_CBI,95332244,2025-04,0.8675404239533564,0.7348031704219812,0.13273725353137522,M05
Hourly_state,SiteMonth_CBI,95332217,2025-04,0.7316531667362092,0.7359620624340122,-0.004308895697803017,M075
Hourly_state,SiteMonth_CBI,95332220,2025-04,0.7712544231136718,0.8690202228018031,-0.09776579968813137,M075
Hourly_state,SiteMonth_CBI,95332221,2025-08,0.5854591507492887,0.6036826759237461,-0.018223525174457467,M075
Hourly_state,SiteMonth_CBI,95332225,2025-08,1.0865459811473344,1.0577114671795032,0.02883451396783121,M075
Hourly_state,SiteMonth_CBI,95332226,2025-09,0.3613920177025561,0.32999972463174526,0.03139229307081082,M075
Hourly_state,SiteMonth_CBI,95332227,2025-08,0.4940577371966119,0.4966915769511073,-0.0026338397544954373,M075
Hourly_state,SiteMonth_CBI,95332227,2025-09,0.4743797266232594,0.4579032920602133,0.016476434563046094,M075
Hourly_state,SiteMonth_CBI,95332228,2025-08,0.8215326484452593,0.7216042162649055,0.09992843218035385,M075
Hourly_state,SiteMonth_CBI,95332228,2025-09,0.8623524436916437,0.7737374589822099,0.08861498470943374,M075
Hourly_state,SiteMonth_CBI,95332230,2025-08,0.8004844924107887,0.8162064555656877,-0.015721963154899044,M075
Hourly_state,SiteMonth_CBI,95332230,2025-09,0.8381246702883624,0.6996295070892764,0.13849516319908595,M075
Hourly_state,SiteMonth_CBI,95332231,2025-08,0.44178953714833064,0.4371477375880645,0.004641799560266113,M075
Hourly_state,SiteMonth_CBI,95332235,2025-04,0.8957165365516356,0.7872179359193673,0.10849860063226835,M075
Hourly_state,SiteMonth_CBI,95332236,2025-04,0.9584271586366331,1.0645085748929999,-0.1060814162563668,M075
Hourly_state,SiteMonth_CBI,95332242,2025-09,0.6635965021534768,0.5295573605003283,0.13403914165314845,M075
Hourly_state,SiteMonth_CBI,95332244,2025-04,0.8675404239533564,0.7348031704219812,0.13273725353137522,M075
Hourly_state,SiteMonth_CBI,95332217,2025-04,0.7316531667362092,0.7359620624340122,-0.004308895697803017,M15
Hourly_state,SiteMonth_CBI,95332220,2025-04,0.7712544231136718,0.8690202228018031,-0.09776579968813137,M15
Hourly_state,SiteMonth_CBI,95332221,2025-08,0.5854591507492887,0.6036826759237461,-0.018223525174457467,M15
Hourly_state,SiteMonth_CBI,95332225,2025-08,1.0865459811473344,1.0577114671795032,0.02883451396783121,M15
Hourly_state,SiteMonth_CBI,95332226,2025-09,0.3613920177025561,0.32999972463174526,0.03139229307081082,M15
Hourly_state,SiteMonth_CBI,95332227,2025-08,0.4940577371966119,0.4966915769511073,-0.0026338397544954373,M15
Hourly_state,SiteMonth_CBI,95332227,2025-09,0.4743797266232594,0.4579032920602133,0.016476434563046094,M15
Hourly_state,SiteMonth_CBI,95332228,2025-08,0.8215326484452593,0.7216042162649055,0.09992843218035385,M15
Hourly_state,SiteMonth_CBI,95332228,2025-09,0.8623524436916437,0.7737374589822099,0.08861498470943374,M15
Hourly_state,SiteMonth_CBI,95332230,2025-08,0.8004844924107887,0.8162064555656877,-0.015721963154899044,M15
Hourly_state,SiteMonth_CBI,95332230,2025-09,0.8381246702883624,0.6996295070892764,0.13849516319908595,M15
Hourly_state,SiteMonth_CBI,95332231,2025-08,0.44178953714833064,0.4371477375880645,0.004641799560266113,M15
Hourly_state,SiteMonth_CBI,95332235,2025-04,0.8957165365516356,0.7872179359193673,0.10849860063226835,M15
Hourly_state,SiteMonth_CBI,95332236,2025-04,0.9584271586366331,1.0645085748929999,-0.1060814162563668,M15
Hourly_state,SiteMonth_CBI,95332242,2025-09,0.6635965021534768,0.5295573605003283,0.13403914165314845,M15
Hourly_state,SiteMonth_CBI,95332244,2025-04,0.8675404239533564,0.7348031704219812,0.13273725353137522,M15
